category,universegenes,universecount
GO:0030046,,6
GO:0030048,,55
GO:0030049,,7
GO:0030050,,6
GO:0030054,,279
GO:0030055,,75
GO:0030056,,11
GO:0030057,,4
GO:0030060,,3
GO:0030061,,6
GO:0030062,,10
GO:0030070,,4
GO:0030071,,50
GO:0030072,,16
GO:0030073,,10
GO:0030091,,5
GO:0030097,,329
GO:0030098,,102
GO:0030099,,124
GO:0030100,,183
GO:0030101,,12
GO:0030104,,23
GO:0030111,,201
GO:0030117,,59
GO:0030118,,20
GO:0030119,,23
GO:0030120,,30
GO:0030121,,3
GO:0030122,,6
GO:0030123,,5
GO:0030124,,6
GO:0030125,,12
GO:0030126,,8
GO:0030127,,11
GO:0030128,,7
GO:0030130,,4
GO:0030131,,9
GO:0030132,,10
GO:0030133,,216
GO:0030134,,42
GO:0030135,,146
GO:0030136,,84
GO:0030137,,21
GO:0030139,,136
GO:0030140,,23
GO:0030141,,350
GO:0030144,,4
GO:0030145,,38
GO:0030148,,38
GO:0030149,,14
GO:0030150,,15
GO:0030151,,4
GO:0030154,,1973
GO:0030155,,221
GO:0030158,,1
GO:0030159,,10
GO:0030160,,1
GO:0030162,,384
GO:0030163,,405
GO:0030165,,53
GO:0030166,,33
GO:0030167,,3
GO:0030168,,33
GO:0030169,,4
GO:0030170,,23
GO:0030171,,1
GO:0030173,,34
GO:0030174,,6
GO:0030175,,50
GO:0030176,,116
GO:0030177,,100
GO:0030178,,93
GO:0030182,,738
GO:0030183,,44
GO:0030193,,19
GO:0030194,,7
GO:0030195,,7
GO:0030198,,113
GO:0030199,,10
GO:0030200,,2
GO:0030201,,22
GO:0030202,,10
GO:0030203,,59
GO:0030204,,27
GO:0030205,,1
GO:0030206,,12
GO:0030207,,12
GO:0030209,,1
GO:0030210,,8
GO:0030212,,4
GO:0030214,,3
GO:0030215,,6
GO:0030216,,33
GO:0030217,,64
GO:0030218,,51
GO:0030219,,10
GO:0030220,,9
GO:0030223,,1
GO:0030224,,9
GO:0030225,,11
GO:0030226,,1
GO:0030228,,6
GO:0030233,,2
GO:0030234,,415
GO:0030235,,4
GO:0030237,,10
GO:0030238,,12
GO:0030239,,50
GO:0030240,,2
GO:0030241,,5
GO:0030242,,4
GO:0030246,,60
GO:0030247,,4
GO:0030249,,1
GO:0030250,,1
GO:0030252,,4
GO:0030258,,136
GO:0030259,,6
GO:0030260,,21
GO:0030261,,62
GO:0030262,,21
GO:0030263,,3
GO:0030265,,1
GO:0030267,,1
GO:0030274,,3
GO:0030275,,6
GO:0030276,,35
GO:0030277,,10
GO:0030278,,76
GO:0030279,,28
GO:0030282,,24
GO:0030283,,2
GO:0030285,,14
GO:0030286,,39
GO:0030289,,4
GO:0030291,,16
GO:0030292,,3
GO:0030295,,40
GO:0030296,,10
GO:0030297,,2
GO:0030299,,4
GO:0030300,,1
GO:0030301,,20
GO:0030302,,4
GO:0030305,,2
GO:0030306,,4
GO:0030307,,136
GO:0030308,,85
GO:0030312,,6
GO:0030314,,2
GO:0030315,,20
GO:0030316,,20
GO:0030317,,60
GO:0030318,,18
GO:0030320,,15
GO:0030321,,5
GO:0030322,,4
GO:0030323,,93
GO:0030324,,89
GO:0030325,,6
GO:0030326,,57
GO:0030327,,1
GO:0030328,,1
GO:0030329,,1
GO:0030330,,43
GO:0030331,,34
GO:0030332,,17
GO:0030334,,358
GO:0030335,,196
GO:0030336,,106
GO:0030337,,1
GO:0030342,,13
GO:0030343,,9
GO:0030346,,9
GO:0030348,,1
GO:0030350,,2
GO:0030366,,2
GO:0030369,,2
GO:0030371,,13
GO:0030372,,1
GO:0030374,,33
GO:0030375,,2
GO:0030378,,1
GO:0030379,,2
GO:0030381,,3
GO:0030382,,8
GO:0030387,,1
GO:0030388,,3
GO:0030389,,2
GO:0030393,,1
GO:0030397,,17
GO:0030407,,1
GO:0030409,,1
GO:0030412,,1
GO:0030414,,22
GO:0030421,,13
GO:0030422,,13
GO:0030423,,9
GO:0030424,,372
GO:0030425,,344
GO:0030426,,125
GO:0030427,,132
GO:0030428,,2
GO:0030429,,2
GO:0030430,,6
GO:0030431,,39
GO:0030432,,2
GO:0030433,,60
GO:0030447,,1
GO:0030449,,4
GO:0030473,,6
GO:0030474,,2
GO:0030478,,6
GO:0030479,,4
GO:0030485,,1
GO:0030487,,1
GO:0030488,,19
GO:0030490,,52
GO:0030491,,1
GO:0030496,,111
GO:0030497,,6
GO:0030500,,27
GO:0030501,,15
GO:0030502,,4
GO:0030506,,12
GO:0030507,,11
GO:0030509,,29
GO:0030510,,64
GO:0030511,,28
GO:0030512,,29
GO:0030513,,24
GO:0030514,,28
GO:0030515,,27
GO:0030516,,67
GO:0030517,,9
GO:0030518,,53
GO:0030519,,1
GO:0030520,,11
GO:0030521,,31
GO:0030522,,92
GO:0030523,,2
GO:0030532,,71
GO:0030534,,140
GO:0030536,,10
GO:0030537,,30
GO:0030538,,7
GO:0030539,,27
GO:0030540,,9
GO:0030544,,42
GO:0030545,,28
GO:0030546,,5
GO:0030547,,2
GO:0030548,,4
GO:0030549,,2
GO:0030551,,13
GO:0030552,,7
GO:0030553,,5
GO:0030554,,292
GO:0030572,,1
GO:0030574,,8
GO:0030575,,10
GO:0030576,,4
GO:0030578,,4
GO:0030579,,1
GO:0030580,,1
GO:0030581,,1
GO:0030586,,1
GO:0030587,,3
GO:0030588,,15
GO:0030589,,9
GO:0030590,,6
GO:0030593,,9
GO:0030594,,10
GO:0030595,,18
GO:0030613,,1
GO:0030614,,1
GO:0030617,,1
GO:0030618,,4
GO:0030619,,7
GO:0030620,,9
GO:0030621,,6
GO:0030622,,3
GO:0030623,,2
GO:0030626,,2
GO:0030627,,1
GO:0030628,,5
GO:0030629,,2
GO:0030638,,2
GO:0030641,,56
GO:0030643,,4
GO:0030644,,11
GO:0030647,,3
GO:0030656,,12
GO:0030658,,73
GO:0030659,,268
GO:0030660,,52
GO:0030662,,83
GO:0030663,,12
GO:0030665,,44
GO:0030666,,48
GO:0030667,,115
GO:0030669,,14
GO:0030670,,18
GO:0030672,,35
GO:0030673,,6
GO:0030674,,84
GO:0030676,,14
GO:0030677,,8
GO:0030681,,8
GO:0030684,,77
GO:0030686,,32
GO:0030687,,24
GO:0030688,,10
GO:0030689,,4
GO:0030690,,2
GO:0030691,,1
GO:0030692,,2
GO:0030695,,125
GO:0030702,,2
GO:0030703,,63
GO:0030704,,4
GO:0030705,,136
GO:0030706,,36
GO:0030707,,184
GO:0030708,,9
GO:0030709,,2
GO:0030713,,13
GO:0030715,,1
GO:0030716,,37
GO:0030717,,23
GO:0030718,,64
GO:0030719,,11
GO:0030720,,8
GO:0030721,,3
GO:0030723,,9
GO:0030725,,14
GO:0030726,,3
GO:0030727,,22
GO:0030728,,18
GO:0030729,,1
GO:0030730,,4
GO:0030735,,1
GO:0030742,,12
GO:0030748,,1
GO:0030760,,1
GO:0030791,,1
GO:0030792,,1
GO:0030808,,46
GO:0030809,,12
GO:0030810,,18
GO:0030811,,26
GO:0030812,,10
GO:0030813,,11
GO:0030832,,90
GO:0030833,,84
GO:0030834,,15
GO:0030835,,11
GO:0030836,,3
GO:0030837,,24
GO:0030838,,46
GO:0030845,,1
GO:0030849,,5
GO:0030850,,19
GO:0030851,,9
GO:0030852,,4
GO:0030853,,3
GO:0030854,,2
GO:0030855,,421
GO:0030856,,52
GO:0030857,,14
GO:0030858,,20
GO:0030859,,15
GO:0030860,,2
GO:0030862,,1
GO:0030863,,45
GO:0030864,,38
GO:0030865,,64
GO:0030866,,51
GO:0030867,,22
GO:0030868,,2
GO:0030870,,2
GO:0030874,,2
GO:0030877,,8
GO:0030878,,7
GO:0030879,,59
GO:0030880,,128
GO:0030882,,2
GO:0030888,,19
GO:0030889,,6
GO:0030890,,11
GO:0030891,,7
GO:0030892,,1
GO:0030893,,3
GO:0030894,,15
GO:0030895,,1
GO:0030896,,4
GO:0030897,,9
GO:0030898,,13
GO:0030899,,4
GO:0030900,,193
GO:0030901,,34
GO:0030902,,92
GO:0030903,,14
GO:0030904,,10
GO:0030905,,3
GO:0030906,,5
GO:0030910,,2
GO:0030911,,4
GO:0030913,,3
GO:0030914,,13
GO:0030915,,9
GO:0030916,,11
GO:0030917,,8
GO:0030920,,1
GO:0030942,,1
GO:0030943,,4
GO:0030946,,1
GO:0030947,,20
GO:0030948,,7
GO:0030949,,8
GO:0030950,,5
GO:0030951,,35
GO:0030952,,43
GO:0030953,,13
GO:0030954,,3
GO:0030955,,8
GO:0030957,,4
GO:0030961,,5
GO:0030964,,26
GO:0030968,,73
GO:0030970,,19
GO:0030971,,34
GO:0030974,,4
GO:0030976,,3
GO:0030981,,2
GO:0030983,,6
GO:0030984,,2
GO:0030990,,22
GO:0030991,,6
GO:0030992,,17
GO:0030993,,4
GO:0030997,,3
GO:0031000,,20
GO:0031001,,1
GO:0031005,,1
GO:0031010,,10
GO:0031011,,13
GO:0031012,,66
GO:0031013,,1
GO:0031014,,1
GO:0031016,,53
GO:0031017,,8
GO:0031018,,30
GO:0031021,,2
GO:0031023,,106
GO:0031032,,85
GO:0031033,,13
GO:0031034,,13
GO:0031036,,2
GO:0031038,,2
GO:0031045,,7
GO:0031047,,76
GO:0031048,,3
GO:0031050,,28
GO:0031053,,12
GO:0031054,,10
GO:0031055,,12
GO:0031056,,113
GO:0031057,,39
GO:0031058,,70
GO:0031060,,54
GO:0031061,,19
GO:0031062,,33
GO:0031063,,16
GO:0031064,,2
GO:0031065,,9
GO:0031069,,13
GO:0031071,,1
GO:0031072,,98
GO:0031073,,6
GO:0031074,,4
GO:0031076,,21
GO:0031077,,3
GO:0031080,,10
GO:0031081,,3
GO:0031082,,7
GO:0031083,,6
GO:0031085,,1
GO:0031086,,3
GO:0031087,,3
GO:0031088,,3
GO:0031090,,1291
GO:0031091,,25
GO:0031092,,9
GO:0031093,,15
GO:0031094,,2
GO:0031095,,2
GO:0031097,,1
GO:0031098,,87
GO:0031099,,111
GO:0031100,,48
GO:0031101,,13
GO:0031102,,24
GO:0031103,,18
GO:0031104,,3
GO:0031105,,5
GO:0031106,,1
GO:0031109,,36
GO:0031110,,45
GO:0031111,,28
GO:0031112,,16
GO:0031113,,25
GO:0031114,,23
GO:0031115,,9
GO:0031116,,14
GO:0031117,,2
GO:0031118,,7
GO:0031119,,5
GO:0031120,,3
GO:0031122,,52
GO:0031123,,107
GO:0031124,,70
GO:0031125,,13
GO:0031126,,9
GO:0031128,,13
GO:0031134,,3
GO:0031136,,1
GO:0031137,,1
GO:0031139,,1
GO:0031143,,8
GO:0031144,,1
GO:0031145,,29
GO:0031146,,23
GO:0031151,,1
GO:0031152,,2
GO:0031154,,1
GO:0031161,,2
GO:0031163,,21
GO:0031166,,5
GO:0031167,,15
GO:0031175,,497
GO:0031177,,1
GO:0031179,,1
GO:0031201,,31
GO:0031204,,2
GO:0031205,,1
GO:0031208,,5
GO:0031209,,5
GO:0031210,,12
GO:0031211,,5
GO:0031213,,2
GO:0031214,,34
GO:0031223,,3
GO:0031224,,802
GO:0031225,,20
GO:0031226,,345
GO:0031227,,120
GO:0031228,,36
GO:0031229,,7
GO:0031231,,11
GO:0031233,,7
GO:0031234,,50
GO:0031235,,6
GO:0031247,,1
GO:0031248,,80
GO:0031251,,6
GO:0031252,,183
GO:0031253,,137
GO:0031254,,6
GO:0031256,,66
GO:0031258,,10
GO:0031260,,1
GO:0031261,,7
GO:0031262,,2
GO:0031264,,2
GO:0031265,,2
GO:0031267,,294
GO:0031268,,4
GO:0031269,,1
GO:0031270,,2
GO:0031272,,3
GO:0031274,,3
GO:0031279,,9
GO:0031280,,4
GO:0031281,,4
GO:0031282,,1
GO:0031284,,1
GO:0031290,,16
GO:0031291,,1
GO:0031293,,16
GO:0031294,,13
GO:0031295,,12
GO:0031296,,1
GO:0031297,,24
GO:0031298,,9
GO:0031300,,125
GO:0031301,,121
GO:0031302,,1
GO:0031304,,28
GO:0031305,,28
GO:0031306,,15
GO:0031307,,15
GO:0031308,,1
GO:0031309,,1
GO:0031310,,5
GO:0031312,,28
GO:0031313,,10
GO:0031314,,5
GO:0031315,,1
GO:0031323,,2540
GO:0031324,,1166
GO:0031325,,1518
GO:0031326,,1645
GO:0031327,,680
GO:0031328,,936
GO:0031329,,567
GO:0031330,,185
GO:0031331,,280
GO:0031332,,12
GO:0031333,,69
GO:0031334,,141
GO:0031335,,2
GO:0031338,,41
GO:0031339,,5
GO:0031340,,6
GO:0031341,,16
GO:0031342,,4
GO:0031343,,11
GO:0031344,,464
GO:0031345,,110
GO:0031346,,285
GO:0031347,,233
GO:0031348,,65
GO:0031349,,123
GO:0031362,,3
GO:0031365,,19
GO:0031369,,31
GO:0031370,,1
GO:0031371,,8
GO:0031372,,1
GO:0031379,,2
GO:0031380,,2
GO:0031386,,8
GO:0031390,,5
GO:0031391,,3
GO:0031392,,6
GO:0031393,,3
GO:0031394,,3
GO:0031396,,163
GO:0031397,,55
GO:0031398,,92
GO:0031399,,870
GO:0031400,,357
GO:0031401,,548
GO:0031402,,6
GO:0031403,,2
GO:0031404,,1
GO:0031405,,1
GO:0031406,,84
GO:0031410,,1021
GO:0031413,,1
GO:0031414,,10
GO:0031415,,4
GO:0031416,,2
GO:0031417,,4
GO:0031418,,2
GO:0031419,,4
GO:0031420,,10
GO:0031424,,11
GO:0031426,,3
GO:0031427,,1
GO:0031428,,5
GO:0031429,,5
GO:0031430,,28
GO:0031431,,1
GO:0031432,,2
GO:0031433,,1
GO:0031434,,15
GO:0031435,,27
GO:0031436,,1
GO:0031437,,1
GO:0031439,,1
GO:0031440,,31
GO:0031441,,13
GO:0031442,,10
GO:0031445,,11
GO:0031446,,1
GO:0031448,,1
GO:0031449,,1
GO:0031452,,1
GO:0031453,,8
GO:0031454,,3
GO:0031460,,1
GO:0031461,,115
GO:0031462,,12
GO:0031463,,26
GO:0031464,,9
GO:0031465,,4
GO:0031466,,5
GO:0031467,,4
GO:0031468,,15
GO:0031475,,6
GO:0031476,,9
GO:0031477,,6
GO:0031489,,12
GO:0031490,,43
GO:0031491,,21
GO:0031492,,4
GO:0031493,,5
GO:0031494,,1
GO:0031497,,52
GO:0031498,,9
GO:0031499,,2
GO:0031501,,4
GO:0031503,,186
GO:0031505,,1
GO:0031506,,1
GO:0031507,,8
GO:0031508,,1
GO:0031510,,3
GO:0031514,,116
GO:0031515,,2
GO:0031519,,23
GO:0031523,,11
GO:0031526,,26
GO:0031527,,10
GO:0031528,,12
GO:0031529,,10
GO:0031532,,49
GO:0031533,,1
GO:0031534,,1
GO:0031535,,1
GO:0031536,,3
GO:0031543,,4
GO:0031544,,1
GO:0031545,,3
GO:0031547,,1
GO:0031548,,1
GO:0031549,,1
GO:0031551,,1
GO:0031552,,1
GO:0031554,,1
GO:0031566,,1
GO:0031570,,100
GO:0031571,,35
GO:0031572,,28
GO:0031573,,13
GO:0031577,,20
GO:0031579,,8
GO:0031580,,1
GO:0031581,,17
GO:0031584,,2
GO:0031585,,3
GO:0031587,,1
GO:0031588,,8
GO:0031589,,66
GO:0031590,,3
GO:0031591,,3
GO:0031592,,1
GO:0031593,,28
GO:0031594,,74
GO:0031595,,7
GO:0031597,,10
GO:0031616,,10
GO:0031618,,7
GO:0031619,,1
GO:0031620,,2
GO:0031622,,2
GO:0031623,,24
GO:0031624,,30
GO:0031625,,225
GO:0031626,,1
GO:0031627,,1
GO:0031628,,2
GO:0031629,,9
GO:0031630,,4
GO:0031631,,1
GO:0031635,,1
GO:0031638,,13
GO:0031639,,1
GO:0031640,,3
GO:0031641,,17
GO:0031642,,4
GO:0031643,,4
GO:0031644,,51
GO:0031645,,7
GO:0031646,,26
GO:0031647,,204
GO:0031648,,27
GO:0031650,,5
GO:0031652,,5
GO:0031657,,5
GO:0031658,,2
GO:0031659,,3
GO:0031663,,8
GO:0031664,,14
GO:0031665,,5
GO:0031666,,6
GO:0031667,,390
GO:0031668,,197
GO:0031669,,185
GO:0031670,,45
GO:0031672,,42
GO:0031673,,4
GO:0031674,,59
GO:0031681,,3
GO:0031682,,1
GO:0031683,,5
GO:0031685,,8
GO:0031686,,3
GO:0031687,,3
GO:0031690,,9
GO:0031691,,1
GO:0031692,,1
GO:0031694,,1
GO:0031697,,2
GO:0031698,,5
GO:0031701,,2
GO:0031702,,2
GO:0031717,,1
GO:0031718,,1
GO:0031727,,1
GO:0031730,,1
GO:0031748,,12
GO:0031749,,1
GO:0031752,,2
GO:0031753,,2
GO:0031755,,2
GO:0031762,,2
GO:0031775,,1
GO:0031802,,2
GO:0031811,,1
GO:0031812,,1
GO:0031821,,3
GO:0031826,,2
GO:0031848,,4
GO:0031850,,1
GO:0031851,,1
GO:0031852,,1
GO:0031859,,1
GO:0031860,,4
GO:0031862,,2
GO:0031867,,1
GO:0031870,,1
GO:0031871,,2
GO:0031883,,1
GO:0031887,,1
GO:0031893,,1
GO:0031896,,1
GO:0031901,,53
GO:0031902,,52
GO:0031903,,32
GO:0031904,,10
GO:0031907,,34
GO:0031914,,2
GO:0031915,,6
GO:0031929,,29
GO:0031931,,7
GO:0031932,,8
GO:0031933,,3
GO:0031935,,38
GO:0031936,,12
GO:0031937,,16
GO:0031938,,2
GO:0031940,,1
GO:0031941,,14
GO:0031943,,4
GO:0031944,,3
GO:0031946,,4
GO:0031947,,3
GO:0031952,,16
GO:0031953,,5
GO:0031954,,8
GO:0031957,,7
GO:0031958,,5
GO:0031960,,100
GO:0031965,,141
GO:0031966,,380
GO:0031967,,686
GO:0031968,,106
GO:0031969,,1
GO:0031970,,66
GO:0031974,,2840
GO:0031975,,686
GO:0031981,,2330
GO:0031982,,1073
GO:0031983,,172
GO:0031984,,832
GO:0031985,,73
GO:0031987,,7
GO:0031990,,7
GO:0031991,,6
GO:0031994,,2
GO:0031995,,1
GO:0031996,,7
GO:0031998,,6
GO:0031999,,1
GO:0032000,,4
GO:0032006,,86
GO:0032007,,41
GO:0032008,,37
GO:0032009,,9
GO:0032010,,1
GO:0032011,,1
GO:0032012,,6
GO:0032013,,1
GO:0032014,,2
GO:0032020,,2
GO:0032021,,6
GO:0032024,,52
GO:0032025,,8
GO:0032026,,11
GO:0032027,,13
GO:0032028,,3
GO:0032029,,1
GO:0032033,,3
GO:0032036,,15
GO:0032038,,3
GO:0032039,,16
GO:0032040,,35
GO:0032042,,17
GO:0032044,,2
GO:0032045,,10
GO:0032048,,9
GO:0032049,,8
GO:0032050,,7
GO:0032051,,2
GO:0032052,,1
GO:0032053,,5
GO:0032055,,5
GO:0032056,,4
GO:0032057,,3
GO:0032058,,3
GO:0032059,,3
GO:0032060,,2
GO:0032065,,1
GO:0032069,,16
GO:0032070,,11
GO:0032071,,7
GO:0032074,,5
GO:0032075,,9
GO:0032076,,1
GO:0032077,,8
GO:0032079,,5
GO:0032088,,37
GO:0032091,,61
GO:0032092,,56
GO:0032093,,4
GO:0032094,,13
GO:0032095,,6
GO:0032096,,5
GO:0032097,,1
GO:0032098,,6
GO:0032099,,5
GO:0032100,,1
GO:0032101,,315
GO:0032102,,100
GO:0032103,,134
GO:0032104,,14
GO:0032105,,5
GO:0032106,,8
GO:0032107,,14
GO:0032108,,5
GO:0032109,,8
GO:0032116,,3
GO:0032119,,1
GO:0032127,,1
GO:0032129,,3
GO:0032133,,3
GO:0032135,,5
GO:0032137,,4
GO:0032138,,2
GO:0032139,,1
GO:0032144,,1
GO:0032145,,1
GO:0032147,,156
GO:0032148,,12
GO:0032153,,74
GO:0032154,,52
GO:0032155,,65
GO:0032156,,8
GO:0032160,,1
GO:0032173,,2
GO:0032182,,66
GO:0032183,,8
GO:0032184,,1
GO:0032185,,3
GO:0032187,,2
GO:0032189,,1
GO:0032194,,2
GO:0032200,,77
GO:0032201,,19
GO:0032202,,1
GO:0032203,,1
GO:0032204,,58
GO:0032205,,25
GO:0032206,,34
GO:0032210,,37
GO:0032211,,11
GO:0032212,,24
GO:0032217,,4
GO:0032218,,4
GO:0032222,,18
GO:0032223,,1
GO:0032224,,14
GO:0032225,,7
GO:0032226,,3
GO:0032227,,2
GO:0032228,,24
GO:0032229,,2
GO:0032230,,7
GO:0032231,,43
GO:0032232,,12
GO:0032233,,22
GO:0032237,,6
GO:0032239,,15
GO:0032240,,1
GO:0032241,,9
GO:0032252,,8
GO:0032253,,4
GO:0032259,,190
GO:0032261,,1
GO:0032266,,36
GO:0032268,,1271
GO:0032269,,532
GO:0032270,,791
GO:0032271,,110
GO:0032272,,33
GO:0032273,,62
GO:0032274,,1
GO:0032275,,1
GO:0032276,,4
GO:0032277,,2
GO:0032278,,2
GO:0032279,,119
GO:0032280,,2
GO:0032281,,8
GO:0032286,,3
GO:0032287,,5
GO:0032288,,9
GO:0032289,,1
GO:0032290,,1
GO:0032291,,9
GO:0032292,,11
GO:0032296,,2
GO:0032299,,3
GO:0032300,,7
GO:0032301,,2
GO:0032302,,3
GO:0032303,,9
GO:0032304,,1
GO:0032305,,7
GO:0032306,,5
GO:0032307,,1
GO:0032308,,4
GO:0032309,,2
GO:0032310,,1
GO:0032324,,7
GO:0032328,,2
GO:0032329,,2
GO:0032330,,16
GO:0032331,,7
GO:0032332,,5
GO:0032344,,2
GO:0032345,,1
GO:0032346,,1
GO:0032347,,1
GO:0032348,,1
GO:0032349,,1
GO:0032350,,31
GO:0032351,,12
GO:0032352,,14
GO:0032353,,12
GO:0032354,,6
GO:0032355,,73
GO:0032356,,7
GO:0032357,,6
GO:0032358,,1
GO:0032364,,6
GO:0032365,,16
GO:0032366,,9
GO:0032367,,9
GO:0032368,,55
GO:0032369,,15
GO:0032370,,29
GO:0032371,,19
GO:0032372,,4
GO:0032373,,11
GO:0032374,,19
GO:0032375,,4
GO:0032376,,11
GO:0032377,,3
GO:0032379,,1
GO:0032380,,3
GO:0032382,,1
GO:0032383,,3
GO:0032385,,1
GO:0032386,,273
GO:0032387,,65
GO:0032388,,147
GO:0032389,,3
GO:0032391,,33
GO:0032392,,52
GO:0032400,,18
GO:0032401,,17
GO:0032402,,17
GO:0032404,,3
GO:0032405,,2
GO:0032407,,3
GO:0032409,,100
GO:0032410,,31
GO:0032411,,39
GO:0032412,,91
GO:0032413,,30
GO:0032414,,33
GO:0032415,,2
GO:0032416,,1
GO:0032417,,1
GO:0032418,,18
GO:0032419,,1
GO:0032420,,24
GO:0032421,,30
GO:0032422,,2
GO:0032423,,1
GO:0032426,,5
GO:0032427,,1
GO:0032429,,6
GO:0032430,,5
GO:0032432,,36
GO:0032433,,11
GO:0032434,,102
GO:0032435,,27
GO:0032436,,84
GO:0032437,,4
GO:0032438,,16
GO:0032446,,357
GO:0032447,,1
GO:0032449,,2
GO:0032450,,1
GO:0032451,,27
GO:0032452,,17
GO:0032453,,9
GO:0032454,,6
GO:0032456,,40
GO:0032459,,19
GO:0032460,,10
GO:0032461,,8
GO:0032462,,11
GO:0032463,,8
GO:0032464,,3
GO:0032465,,65
GO:0032466,,7
GO:0032467,,29
GO:0032468,,3
GO:0032469,,19
GO:0032470,,1
GO:0032471,,7
GO:0032472,,4
GO:0032474,,6
GO:0032475,,2
GO:0032479,,55
GO:0032480,,18
GO:0032481,,35
GO:0032482,,28
GO:0032483,,13
GO:0032485,,1
GO:0032486,,5
GO:0032487,,3
GO:0032488,,4
GO:0032489,,5
GO:0032490,,2
GO:0032493,,2
GO:0032494,,1
GO:0032495,,4
GO:0032496,,138
GO:0032501,,3344
GO:0032502,,3113
GO:0032504,,1046
GO:0032506,,42
GO:0032507,,57
GO:0032508,,49
GO:0032509,,32
GO:0032510,,11
GO:0032511,,8
GO:0032515,,19
GO:0032516,,6
GO:0032525,,6
GO:0032526,,45
GO:0032527,,20
GO:0032528,,19
GO:0032529,,3
GO:0032530,,10
GO:0032532,,3
GO:0032534,,7
GO:0032535,,276
GO:0032536,,3
GO:0032541,,6
GO:0032542,,3
GO:0032543,,51
GO:0032545,,2
GO:0032549,,110
GO:0032550,,109
GO:0032551,,1
GO:0032552,,5
GO:0032553,,395
GO:0032554,,4
GO:0032555,,386
GO:0032556,,1
GO:0032557,,3
GO:0032558,,3
GO:0032559,,286
GO:0032560,,1
GO:0032561,,118
GO:0032564,,2
GO:0032567,,1
GO:0032570,,28
GO:0032571,,1
GO:0032574,,1
GO:0032575,,1
GO:0032576,,1
GO:0032577,,1
GO:0032580,,20
GO:0032581,,2
GO:0032584,,5
GO:0032585,,4
GO:0032587,,40
GO:0032588,,66
GO:0032589,,19
GO:0032590,,10
GO:0032591,,3
GO:0032592,,48
GO:0032593,,7
GO:0032594,,20
GO:0032596,,6
GO:0032602,,4
GO:0032606,,4
GO:0032608,,4
GO:0032609,,1
GO:0032611,,4
GO:0032612,,4
GO:0032613,,2
GO:0032615,,2
GO:0032623,,2
GO:0032625,,3
GO:0032632,,1
GO:0032633,,3
GO:0032635,,1
GO:0032637,,2
GO:0032638,,2
GO:0032640,,1
GO:0032641,,1
GO:0032642,,16
GO:0032643,,1
GO:0032645,,4
GO:0032647,,9
GO:0032648,,26
GO:0032649,,9
GO:0032650,,1
GO:0032651,,13
GO:0032652,,15
GO:0032653,,6
GO:0032655,,16
GO:0032656,,1
GO:0032660,,6
GO:0032661,,1
GO:0032663,,17
GO:0032672,,1
GO:0032673,,8
GO:0032674,,4
GO:0032675,,32
GO:0032677,,11
GO:0032680,,31
GO:0032682,,4
GO:0032687,,1
GO:0032688,,7
GO:0032689,,1
GO:0032691,,5
GO:0032692,,6
GO:0032693,,5
GO:0032695,,6
GO:0032696,,1
GO:0032700,,5
GO:0032703,,6
GO:0032713,,1
GO:0032714,,4
GO:0032715,,13
GO:0032717,,7
GO:0032720,,15
GO:0032722,,12
GO:0032723,,1
GO:0032725,,4
GO:0032727,,8
GO:0032728,,16
GO:0032729,,8
GO:0032730,,1
GO:0032731,,5
GO:0032732,,6
GO:0032733,,1
GO:0032735,,8
GO:0032740,,1
GO:0032741,,1
GO:0032743,,11
GO:0032752,,1
GO:0032753,,7
GO:0032755,,17
GO:0032757,,5
GO:0032760,,14
GO:0032763,,2
GO:0032764,,1
GO:0032765,,1
GO:0032767,,3
GO:0032768,,28
GO:0032769,,13
GO:0032770,,7
GO:0032774,,429
GO:0032775,,1
GO:0032776,,4
GO:0032777,,2
GO:0032780,,9
GO:0032781,,45
GO:0032782,,2
GO:0032783,,4
GO:0032784,,48
GO:0032785,,19
GO:0032786,,26
GO:0032787,,295
GO:0032790,,8
GO:0032792,,2
GO:0032793,,4
GO:0032794,,26
GO:0032796,,3
GO:0032797,,7
GO:0032799,,6
GO:0032800,,1
GO:0032801,,21
GO:0032802,,6
GO:0032803,,4
GO:0032804,,3
GO:0032806,,15
GO:0032807,,2
GO:0032808,,5
GO:0032809,,14
GO:0032810,,2
GO:0032811,,3
GO:0032813,,15
GO:0032814,,8
GO:0032815,,1
GO:0032816,,6
GO:0032817,,2
GO:0032819,,1
GO:0032823,,2
GO:0032825,,2
GO:0032835,,34
GO:0032836,,17
GO:0032837,,1
GO:0032838,,123
GO:0032839,,18
GO:0032847,,5
GO:0032848,,2
GO:0032849,,3
GO:0032868,,167
GO:0032869,,128
GO:0032870,,293
GO:0032872,,137
GO:0032873,,44
GO:0032874,,83
GO:0032875,,12
GO:0032876,,9
GO:0032877,,3
GO:0032878,,27
GO:0032879,,1261
GO:0032880,,549
GO:0032881,,25
GO:0032885,,21
GO:0032886,,177
GO:0032887,,9
GO:0032888,,6
GO:0032889,,1
GO:0032890,,32
GO:0032891,,12
GO:0032892,,14
GO:0032896,,2
GO:0032897,,6
GO:0032898,,4
GO:0032899,,2
GO:0032901,,2
GO:0032902,,4
GO:0032908,,5
GO:0032909,,1
GO:0032910,,1
GO:0032911,,3
GO:0032914,,2
GO:0032916,,1
GO:0032922,,27
GO:0032924,,6
GO:0032925,,14
GO:0032926,,2
