genes,merge,zscore,collection_date,parents,group,hpf,stage,leachate,leachate_mgL,spawn_night,cluster
Montipora_capitata_HIv3___TS.g9507.t1,controlprawnchip,0.7340316674612978,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,controlprawnchip,-0.4467013967043621,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,controlprawnchip,-0.47842153307127233,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,controlprawnchip,0.8951852569546797,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,controlprawnchip,0.9367933893346552,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,controlprawnchip,0.7015587265912739,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,controlprawnchip,0.8111245517828156,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,controlprawnchip,0.5086647692306839,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,controlprawnchip,0.13731848373345149,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,controlprawnchip,0.1839359448985852,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,controlprawnchip,0.8503225980083251,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,controlprawnchip,-0.32623678736942696,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,controlprawnchip,0.35891707448553084,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,controlprawnchip,-0.49045104361752356,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,controlprawnchip,-0.4961674899657931,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,controlprawnchip,-0.3830245659209479,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,controlprawnchip,-0.3706099573108789,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,controlprawnchip,0.8896916404829833,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,controlprawnchip,0.4858992560478901,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,controlprawnchip,-0.11973545828785563,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,controlprawnchip,-0.0709143418226497,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,controlprawnchip,-0.10611529713689953,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,controlprawnchip,-0.4253648261363273,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,controlprawnchip,-0.15612471054183208,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,controlprawnchip,-0.3058472869792714,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,controlprawnchip,-0.6500764159156431,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,controlprawnchip,-0.41958749327860845,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,controlprawnchip,0.676019738875045,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,controlprawnchip,-0.3522861566355412,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,controlprawnchip,-0.12135937382444761,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,controlprawnchip,-0.14242726729905242,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,controlprawnchip,-0.38185701535449196,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,controlprawnchip,0.5649789052286198,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,controlprawnchip,-0.40829169870099,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,controlprawnchip,-0.4853232159218474,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,controlprawnchip,0.5627553630154462,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,controlprawnchip,-0.26233563195561665,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,controlprawnchip,-0.6034482805986066,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,controlprawnchip,-0.24613891691643494,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,controlprawnchip,-0.05251740004036162,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,controlprawnchip,-0.35124936894518055,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,controlprawnchip,-0.05001421596392056,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,controlprawnchip,0.5088127770288476,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,controlprawnchip,0.40587204669532057,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,controlprawnchip,0.5855978758093835,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,controlprawnchip,1.161056118614903,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,controlprawnchip,0.5239741218344164,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,controlprawnchip,0.5450546313030866,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,controlprawnchip,0.5509991281640207,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,controlprawnchip,0.7866910135089953,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,controlprawnchip,0.18574800006751976,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,controlprawnchip,0.7444805524761351,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,controlprawnchip,0.8139755671635283,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,controlprawnchip,1.2076373898585409,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,controlprawnchip,0.08069320700645358,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,controlprawnchip,-0.2714520814081031,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,controlprawnchip,0.717349851703712,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,controlprawnchip,0.6257440338260053,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,controlprawnchip,-0.29256114770116565,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,controlprawnchip,0.4260242662602118,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,controlprawnchip,0.7900060037255742,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,controlprawnchip,0.5458168757829979,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,controlprawnchip,-0.25880852629235723,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,controlprawnchip,0.4185137927476668,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,controlprawnchip,0.8299364329474115,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,controlprawnchip,0.07607318349737949,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,controlprawnchip,-0.4038409730030661,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,controlprawnchip,-0.1535199614650463,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,controlprawnchip,-0.29301100158396326,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,controlprawnchip,0.11472909514380264,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,controlprawnchip,-0.33725440911786553,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,controlprawnchip,-0.5252072897366243,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,controlprawnchip,-0.24107426547706334,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,controlprawnchip,1.0930700825822588,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,controlprawnchip,-0.2382054977472043,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
