genes,merge,zscore,collection_date,parents,group,hpf,stage,leachate,leachate_mgL,spawn_night,cluster
Montipora_capitata_HIv3___RNAseq.g22595.t1,prawnchiplow,-0.5115054204083445,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___TS.g37202.t2a,prawnchiplow,-0.6460767084569413,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29121.t1,prawnchiplow,-0.2556561886901017,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33482.t1,prawnchiplow,-0.36368043387870236,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33790.t1,prawnchiplow,-0.11457227501062121,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34110.t1,prawnchiplow,-0.07570283445800352,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34187.t2,prawnchiplow,-0.2474630306531466,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g46220.t1,prawnchiplow,-0.13062505983390066,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g47022.t1,prawnchiplow,-0.21202422644455163,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g48479.t1,prawnchiplow,-0.18405141699217922,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38474.t1,prawnchiplow,-0.06539515370452373,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38999.t1,prawnchiplow,-0.19254439388780453,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___TS.g5110.t1,prawnchiplow,-0.14714269141150457,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___RNAseq.g36323.t1,prawnchiplow,-0.10857293009337665,2024-07-08,101112,L9,9,prawnchip,low,0.01,July_8th,3
Montipora_capitata_HIv3___TS.g28558.t3a,earlygastrulamid,0.7234821854594962,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g9507.t1,earlygastrulamid,0.35092809610161274,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,earlygastrulamid,1.0442439223229745,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,earlygastrulamid,1.2082482061233597,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,earlygastrulamid,0.479136239546035,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,earlygastrulamid,0.3942312919672486,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,earlygastrulamid,0.2767679153477618,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,earlygastrulamid,0.11331598966815347,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,earlygastrulamid,0.4373819981697145,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,earlygastrulamid,1.1102539487664969,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,earlygastrulamid,0.4103603555367528,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,earlygastrulamid,0.2136780047742982,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,earlygastrulamid,1.2792982060683613,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,earlygastrulamid,0.9131300891921967,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,earlygastrulamid,-0.8975465057556719,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,earlygastrulamid,1.3947610810027466,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,earlygastrulamid,1.4700007576920948,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,earlygastrulamid,1.293354513922232,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,earlygastrulamid,0.6354828093373847,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,earlygastrulamid,1.0828368175745255,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,earlygastrulamid,-1.1726863001379089,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,earlygastrulamid,-1.0736288243114924,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,earlygastrulamid,-1.1887006814172458,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,earlygastrulamid,1.1288076155224138,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,earlygastrulamid,1.223919933886342,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,earlygastrulamid,1.3385711710845072,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,earlygastrulamid,1.4213895459427508,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,earlygastrulamid,1.2823787398551914,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,earlygastrulamid,0.7124725059155178,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,earlygastrulamid,1.278390539550865,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,earlygastrulamid,-1.2107393503300536,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,earlygastrulamid,1.2600951637634235,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,earlygastrulamid,1.316963611451704,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,earlygastrulamid,0.8146747410339926,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,earlygastrulamid,1.242644136059957,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,earlygastrulamid,1.335963162075231,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,earlygastrulamid,0.8025860983207105,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,earlygastrulamid,1.2749847330854174,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,earlygastrulamid,1.426111262401425,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,earlygastrulamid,1.2938168193704225,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,earlygastrulamid,-1.2691353389708246,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,earlygastrulamid,1.2951646959669154,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,earlygastrulamid,-1.288924780165543,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,earlygastrulamid,0.6581142758494162,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,earlygastrulamid,1.0063212017029826,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,earlygastrulamid,0.8636571224948761,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,earlygastrulamid,0.06240908812069629,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,earlygastrulamid,0.8077471047561375,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,earlygastrulamid,0.6838003728461302,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,earlygastrulamid,0.6283603778328393,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,earlygastrulamid,0.07524938871821113,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,earlygastrulamid,0.43648306751543264,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,earlygastrulamid,0.6199264131295745,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,earlygastrulamid,-0.2044414210890473,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,earlygastrulamid,0.013626702369452494,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,earlygastrulamid,0.8714164355039831,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,earlygastrulamid,0.3738397410543697,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,earlygastrulamid,0.6711894890522923,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,earlygastrulamid,0.9161180681192357,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,earlygastrulamid,1.0960002350969171,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,earlygastrulamid,0.47876998176001734,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,earlygastrulamid,0.6020425579208464,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,earlygastrulamid,0.7539669341488652,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,earlygastrulamid,0.7211015404474806,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,earlygastrulamid,0.8182030568489564,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,earlygastrulamid,0.5907140141493857,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,earlygastrulamid,0.9767436520697214,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,earlygastrulamid,1.185819186344327,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,earlygastrulamid,1.1997941521030504,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,earlygastrulamid,1.3028036965650622,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,earlygastrulamid,0.9361872167534698,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,earlygastrulamid,1.302607380129718,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,earlygastrulamid,1.2956705235107109,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,earlygastrulamid,1.223426187779616,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,earlygastrulamid,-0.30033944144838653,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,earlygastrulamid,1.254220084598576,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26744.t1,earlygastrulamid,0.7753398564024532,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26803.t1,earlygastrulamid,1.4082544759106583,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41271.t2,earlygastrulamid,0.6828313513450295,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g41261.t1,earlygastrulamid,1.2304947709471115,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41393.t1,earlygastrulamid,0.7565523656171961,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41524.t1,earlygastrulamid,1.2119475906445722,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13110.t1,earlygastrulamid,1.235868930584816,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13590.t1,earlygastrulamid,1.3996995876653227,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27612.t1,earlygastrulamid,1.2872616950847127,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27935.t1,earlygastrulamid,0.49768677790621857,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g30106.t1a,earlygastrulamid,1.1454524524808336,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g14781.t1,earlygastrulamid,0.674531146076342,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33355.t1,earlygastrulamid,1.3666622791690848,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33365.t1,earlygastrulamid,1.247872689598354,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48712.t1,earlygastrulamid,1.2319042935441953,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g37643.t1,earlygastrulamid,0.6199819563262189,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15684.t2,earlygastrulamid,0.5925741454114145,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g15737.t1,earlygastrulamid,1.289125040929827,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15754.t1,earlygastrulamid,1.215989143781798,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35079.t1,earlygastrulamid,1.280985888773668,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g5420.t1,earlygastrulamid,0.2216429908312791,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g8271.t1,earlygastrulamid,0.8550759025595418,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40180.t1,earlygastrulamid,0.6940397874218855,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g44142.t1,earlygastrulamid,0.7666369339909286,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g27818.t1,earlygastrulamid,1.0119991784880296,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18416.t1,earlygastrulamid,0.6805276091557239,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35029.t1,earlygastrulamid,1.1019969261535125,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35090.t1,earlygastrulamid,0.9121372921263723,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g29264.t2,earlygastrulamid,-1.255407944668746,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g1190.t1,earlygastrulamid,-1.124196246174852,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27062.t1,earlygastrulamid,-1.087079393983467,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27120.t1,earlygastrulamid,-1.2266383565954035,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g43906.t1,earlygastrulamid,-1.137122222397508,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15018.t1,earlygastrulamid,-1.2122509491762985,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44669.t1,earlygastrulamid,-1.2084097528952475,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44974.t1,earlygastrulamid,-1.236849827103822,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g45032.t2,earlygastrulamid,-1.182364629265126,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g21605.t1,earlygastrulamid,-1.3002729425368973,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g22595.t1,earlygastrulamid,-0.9999278707219432,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___TS.g37202.t2a,earlygastrulamid,-1.114492511168731,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29121.t1,earlygastrulamid,-1.1184272334504428,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33482.t1,earlygastrulamid,-1.153121009042863,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33790.t1,earlygastrulamid,-1.1942872680313001,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34110.t1,earlygastrulamid,-1.2796701647363573,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34187.t2,earlygastrulamid,-1.2424282727656861,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g46220.t1,earlygastrulamid,-1.2828819716532691,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g47022.t1,earlygastrulamid,-1.223081549964692,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g48479.t1,earlygastrulamid,-1.1312129699197149,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38474.t1,earlygastrulamid,-1.227998689828401,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38999.t1,earlygastrulamid,-1.141087982838543,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___TS.g5110.t1,earlygastrulamid,-1.2801461268782635,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g36323.t1,earlygastrulamid,-1.2701315776720858,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___TS.g28558.t3a,cleavagemid,-1.945775721164052,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g9507.t1,cleavagemid,-0.4892757368702569,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,cleavagemid,-0.2522418887112912,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,cleavagemid,-0.07025627387347674,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,cleavagemid,-0.6472826034719137,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,cleavagemid,-0.5038053771981432,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,cleavagemid,-0.633106294427455,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,cleavagemid,-0.1871376186691808,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,cleavagemid,-0.3666866868041865,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,cleavagemid,-0.7726135871209779,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,cleavagemid,0.20460438374055928,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,cleavagemid,-0.6206121632105344,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,cleavagemid,-0.6144787491398606,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,cleavagemid,-0.5003623042370784,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,cleavagemid,0.23384839623455722,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,cleavagemid,-0.5305556382846394,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,cleavagemid,-0.6276055215930295,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,cleavagemid,-0.6332784394087232,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,cleavagemid,0.07661810099665259,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,cleavagemid,-1.3316490764259534,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,cleavagemid,1.2244977627059244,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,cleavagemid,-0.17408716130909602,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,cleavagemid,1.2224336709419703,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,cleavagemid,-0.3585176118557608,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,cleavagemid,-0.7381465785788964,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,cleavagemid,-0.6949312248563178,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,cleavagemid,-0.29468154921157164,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,cleavagemid,-0.586086239608032,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,cleavagemid,-0.6149171613749156,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,cleavagemid,-0.5840038789270336,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,cleavagemid,1.1651304422593476,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,cleavagemid,-0.6321030625281792,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,cleavagemid,-0.3617166215696569,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
